rho,beta,alpha_BO,alpha_MNNE,alpha_LR_BO,alpha_LR_MNNE
0.328,100,0.33020415999999997,0.5506561776557828,0.9967524752475247,1.6622077326001654
0.329,100,0.33120759,0.5519958908764213,0.9967425742574257,1.6611871885293608
0.33,100,0.332211,0.5533335942478013,0.9967326732673267,1.660166799423346
0.331,100,0.33321438999999997,0.5546692875674053,0.9967227722772276,1.6591465632718292
0.332,100,0.33421776000000003,0.5560029707424319,0.9967128712871287,1.6581264784159366
0.333,100,0.33522111,0.5573346438408577,0.9967029702970295,1.6571065436947572
0.334,100,0.33622444,0.5586643070265571,0.9966930693069307,1.6560867582455598
0.335,100,0.33722775000000005,0.5599919600351827,0.9966831683168318,1.655067119950296
0.336,100,0.33823104000000004,0.5613176034938436,0.9966732673267327,1.6540476293430093
0.337,100,0.33923431,0.562641236898022,0.9966633663366335,1.653028283626706
0.338,100,0.34023756000000005,0.5639628610749664,0.9966534653465348,1.6520090839386208
0.339,100,0.34124079,0.5652824742332894,0.9966435643564356,1.6509900237544592
0.34,100,0.342244,0.5666000797984319,0.9966336633663366,1.6499711118183804
0.341,100,0.34324719000000004,0.5679156727371958,0.9966237623762376,1.6489523322121766
0.342,100,0.34425036000000003,0.5692292573933653,0.9966138613861387,1.6479336963504292
0.343,100,0.34525351000000004,0.5705408324080214,0.9966039603960396,1.6469151990532616
0.344,100,0.34625664,0.5718503980805376,0.9965940594059407,1.645896839973917
0.345,100,0.34725975,0.5731579547801043,0.9965841584158416,1.6448786189700226
0.346,100,0.34826283999999996,0.5744635005366635,0.9965742574257426,1.643860529206958
0.347,100,0.34926590999999996,0.5757670376246712,0.9965643564356435,1.642842576039807
0.348,100,0.35026895999999996,0.5770685656360851,0.9965544554455444,1.6418247571300932
0.349,100,0.3512719899999999,0.5783680840037974,0.9965445544554453,1.6408070697148782
0.35,100,0.352275,0.5796655947236571,0.9965346534653465,1.6397895183130329
0.351,100,0.35327799,0.5809610931334087,0.9965247524752476,1.6387720886107833
0.352,100,0.35428096,0.5822545836472868,0.9965148514851485,1.6377547919871929
0.353,100,0.35528391,0.5835460653249656,0.9965049504950495,1.6367376246738439
0.354,100,0.35628684,0.5848355393427671,0.9964950495049505,1.6357205888649302
0.355,100,0.35728974999999996,0.5861230014307947,0.9964851485148515,1.6347036715403562
0.356,100,0.35829264,0.5874084560047318,0.9964752475247526,1.6336868839824559
0.357,100,0.35929551,0.5886919008983572,0.9964653465346534,1.632670219092984
0.358,100,0.36029836,0.5899733375096134,0.9964554455445543,1.6316536797101984
0.359,100,0.36130119,0.5912527650593483,0.9964455445544556,1.6306372626364443
0.36,100,0.362304,0.5925301986848062,0.9964356435643567,1.6296210084840652
0.361,100,0.36330679,0.5938055943290188,0.9964257425742573,1.6286047950660125
0.362,100,0.36430956000000003,0.5950789960882649,0.9964158415841585,1.6275887426515638
0.363,100,0.36531231,0.5963503875454508,0.9964059405940594,1.6265728051317427
0.364,100,0.36631504,0.5976197713159683,0.9963960396039604,1.6255569886736163
0.365,100,0.36731775,0.598887146663005,0.9963861386138615,1.6245412902834804
0.366,100,0.36832044,0.6001525291690446,0.9963762376237625,1.6235257511471206
0.367,100,0.36932311,0.601415871273806,0.9963663366336634,1.6225102416537784
0.368,100,0.37032576,0.6026772668200426,0.9963564356435642,1.621495014044454
0.369,100,0.37132839,0.6039365625856875,0.9963465346534655,1.6204796549027005
0.37,100,0.372331,0.6051938950621061,0.9963366336633663,1.6194645305381485
0.371,100,0.37333359,0.6064492199278917,0.9963267326732674,1.6184495207704404
0.372,100,0.37433616,0.6077025358590822,0.9963168316831683,1.6174346211516082
0.373,100,0.37533870999999996,0.6089538438861481,0.9963069306930692,1.6164198335310387
0.374,100,0.37634124,0.6102031453346621,0.9962970297029703,1.6154051605195694
0.375,100,0.37734375,0.611450435538639,0.9962871287128713,1.6143905888808951
0.376,100,0.37834623999999994,0.6126957187575058,0.9962772277227719,1.6133761290222925
0.377,100,0.37934871000000003,0.6139389929049157,0.9962673267326734,1.6123617745749814
0.378,100,0.38035115999999997,0.6151802551860572,0.9962574257425741,1.6113475173818883
0.379,100,0.38135358999999996,0.6164195209892935,0.996247524752475,1.610333396873726
0.38,100,0.38235600000000003,0.6176567717511114,0.9962376237623763,1.6093193636037295
0.381,100,0.38335839,0.6188920159918789,0.9962277227722773,1.6083054390267375
0.382,100,0.38436075999999997,0.6201252520467643,0.9962178217821781,1.6072916179740924
0.383,100,0.38536311,0.6213564772041099,0.9962079207920791,1.6062778926249515
0.384,100,0.38636544,0.6225856999479324,0.9961980198019801,1.605264284106674
0.385,100,0.38736775,0.6238129114282079,0.9961881188118813,1.6042507687494096
0.386,100,0.38837004,0.6250381169754027,0.9961782178217822,1.6032373595018794
0.387,100,0.38937231,0.6262613166021627,0.996168316831683,1.6022240555738805
0.388,100,0.39037456,0.6274825039471533,0.996158415841584,1.6012108399182232
0.389,100,0.39137679000000003,0.6287016859436052,0.9961485148514853,1.6001977295008913
0.39,100,0.39237900000000003,0.6299188604043539,0.9961386138613861,1.599184717959771
0.391,100,0.39338119,0.6311340270367222,0.996128712871287,1.598171803795098
0.392,100,0.39438336,0.6323471869942995,0.996118811881188,1.597158989175337
0.393,100,0.39538551000000005,0.6335583399490181,0.9961089108910892,1.596146272514091
0.394,100,0.39638764,0.634767484905013,0.9960990099009902,1.5951336505629317
0.395,100,0.39738975000000004,0.6359746220751898,0.9960891089108911,1.5941211231362071
0.396,100,0.39839184,0.6371797595259963,0.9960792079207921,1.593108709685959
0.397,100,0.39939391,0.6383828761578607,0.9960693069306931,1.5920963567295825
0.398,100,0.40039596,0.639583992507015,0.9960594059405941,1.5910841148987886
0.399,100,0.40139799000000004,0.6407831017905213,0.9960495049504952,1.5900719665265175
0.4,100,0.4024,0.6419802039749927,0.9960396039603959,1.5890599108291896
0.401,100,0.40340199000000004,0.6431752992539518,0.9960297029702971,1.5880479475912983
0.402,100,0.40440396,0.6443683879013592,0.9960198019801979,1.5870360767975942
0.403,100,0.40540591000000004,0.6455594683827071,0.996009900990099,1.586024293989895
0.404,100,0.40640784,0.6467485430730693,0.996,1.585012604335529
0.405,100,0.40740975000000007,0.6479356115314056,0.9959900990099011,1.5840010060662648
0.406,100,0.40841164,0.6491206942468681,0.995980198019802,1.5829895484730727
0.407,100,0.40941351,0.6503037262904867,0.995970297029703,1.5819780725679002
0.408,100,0.41041535999999995,0.651484774968127,0.995960396039604,1.580966741817431
0.409,100,0.41141719,0.652663814153267,0.9959504950495052,1.5799554919104
0.41,100,0.412419,0.653840846340143,0.9959405940594059,1.5789443282785391
0.411,100,0.41342079,0.6550158757683276,0.9959306930693069,1.577933260505234
0.412,100,0.41442255999999994,0.6561888986700717,0.9959207920792078,1.5769222788380075
0.413,100,0.41542431,0.657359912752236,0.995910891089109,1.5759113771539712
0.414,100,0.41642603999999994,0.6585289198448696,0.9959009900990097,1.5749005592501786
0.415,100,0.41742775,0.6596957432262628,0.995891089108911,1.5738894029017363
0.416,100,0.41842944,0.6608609178501771,0.9958811881188119,1.5728791837637501
0.417,100,0.41943111,0.66202390732489,0.995871287128713,1.5718686215183657
0.418,100,0.42043275999999996,0.6631848895950981,0.9958613861386139,1.5708581401181916
0.419,100,0.42143439000000005,0.6643438673435222,0.9958514851485152,1.5698477453236663
0.42,100,0.422436,0.6655008381348324,0.995841584158416,1.5688374307751825
0.421,100,0.42343759,0.6666558026831805,0.9958316831683168,1.567827197580444
0.422,100,0.42443916,0.6678087617113142,0.9958217821782179,1.566817046856821
0.423,100,0.42544071,0.668959714063224,0.9958118811881189,1.5658069753135875
0.424,100,0.42644224,0.6701086609658604,0.9958019801980197,1.5647969852556052
0.425,100,0.42744375000000007,0.6712556017488421,0.9957920792079209,1.563787074545934
0.426,100,0.42844524,0.6724005367419046,0.9957821782178218,1.5627772433921459
0.427,100,0.4294467099999999,0.673543466855324,0.9957722772277227,1.5617674933459873
0.428,100,0.43044816,0.6746843891781183,0.9957623762376239,1.5607578171049283
0.429,100,0.43144958999999994,0.6758233077828173,0.9957524752475245,1.5597482235519335
0.43,100,0.432451,0.6769602185351896,0.9957425742574257,1.5587387025908117
0.431,100,0.43345238999999997,0.6780951252125841,0.9957326732673267,1.5577292623936598
0.432,100,0.43445376,0.6792280254463706,0.9957227722772278,1.5567198969709632
0.433,100,0.4354551099999999,0.6803589234205498,0.9957128712871286,1.5557106153718012
0.434,100,0.43645644,0.6814878105022593,0.9957029702970296,1.554701397322305
0.435,100,0.43745775,0.6826146951580475,0.9956930693069306,1.5536922616548252
0.436,100,0.43845903999999997,0.6837395736358203,0.9956831683168317,1.552683199281997
0.437,100,0.43946030999999997,0.6848624476422183,0.9956732673267326,1.5516742135673431
0.438,100,0.44046156000000003,0.6859833144144957,0.9956633663366338,1.5506652977406206
0.439,100,0.44146279,0.6871021780127538,0.9956534653465346,1.5496564604811878
0.44,100,0.442464,0.6882190345584357,0.9956435643564356,1.5486476925257329
0.441,100,0.44346518999999995,0.6893338871407383,0.9956336633663364,1.5476390003384257
0.442,100,0.44446636000000006,0.6904467353730682,0.9956237623762377,1.5466303825390175
0.443,100,0.44546751,0.6915575765565293,0.9956138613861386,1.5456218325917557
0.444,100,0.44646864,0.692666412934394,0.9956039603960396,1.544613355040572
0.445,100,0.44746975,0.6937732437647481,0.9955940594059406,1.5436049477466862
0.446,100,0.44847084000000004,0.6948780722663466,0.9955841584158416,1.542596617383001
0.447,100,0.44947191,0.6959808944866313,0.9955742574257425,1.5415883546783424
0.448,100,0.4504729600000001,0.6970817125376452,0.9955643564356438,1.5405801638473415
0.449,100,0.45147399,0.6981805240563961,0.9955544554455444,1.5395720391990915
0.45,100,0.452475,0.6992773314491615,0.9955445544554455,1.538563985586714
0.451,100,0.45347599000000005,0.7003721345594169,0.9955346534653465,1.5375560021940613
0.452,100,0.45447696,0.7014649323840566,0.9955247524752475,1.536548086357786
0.453,100,0.45547791,0.7025557260787701,0.9955148514851484,1.535540240156427
0.454,100,0.45647884,0.7036445148638653,0.9955049504950495,1.5345324614294615
0.455,100,0.45747975,0.7047312996701565,0.9954950495049505,1.5335247517574941
0.456,100,0.45848064,0.7058160781895979,0.9954851485148515,1.5325171056748261
0.457,100,0.45948151000000004,0.7068988544149379,0.9954752475247525,1.5315095314143856
0.458,100,0.46048236,0.7079796254054275,0.9954653465346532,1.5305020221484444
0.459,100,0.46148319000000004,0.7090583922268544,0.9954554455445545,1.5294945797511905
0.46,100,0.462484,0.7101351538828446,0.9954455445544554,1.5284872016419384
0.461,100,0.46348479000000004,0.7112099119275868,0.9954356435643565,1.5274798907402907
0.462,100,0.46448555999999996,0.7122826655675195,0.9954257425742573,1.5264726449091754
0.463,100,0.46548631000000007,0.7133534152694924,0.9954158415841585,1.5254654647253005
0.464,100,0.46648704,0.7144221605876939,0.9954059405940595,1.524458348812935
0.465,100,0.46748775000000004,0.7154889018915511,0.9953960396039603,1.5234512975440244
0.466,100,0.46848844000000006,0.7165536263384575,0.9953861386138615,1.5224442832160319
0.467,100,0.46948911000000004,0.7176163713295656,0.9953762376237624,1.521437384886818
0.468,100,0.47048976,0.7186771006059718,0.9953663366336633,1.5204305251036043
0.469,100,0.47149039,0.7197358260174167,0.9953564356435644,1.519423728635641
0.47,100,0.47249099999999994,0.7207925467308411,0.9953465346534652,1.51841699332387
0.471,100,0.47349158999999996,0.7218472646408399,0.9953366336633662,1.5174103227614304
0.472,100,0.47449215999999994,0.7228999773890189,0.9953267326732672,1.516403711589652
0.473,100,0.47549271,0.7239506876133359,0.9953168316831683,1.5153971649537101
0.474,100,0.47649323999999993,0.7249993925918153,0.9953069306930693,1.514390676759442
0.475,100,0.47749375,0.726046096502877,0.9952970297029703,1.5133842553473207
0.476,100,0.47849423999999996,0.727090795424939,0.9952871287128713,1.5123778921394024
0.477,100,0.47949471,0.728133490642007,0.9952772277227724,1.5113715894348072
0.478,100,0.48049516,0.7291741824336779,0.9952673267326732,1.5103653474329466
0.479,100,0.48149559000000003,0.7302128703825108,0.9952574257425744,1.5093591648907805
0.48,100,0.4824959999999999,0.7312495550074201,0.9952475247524751,1.5083530425070546
0.481,100,0.48349639000000005,0.7322842366478941,0.9952376237623763,1.5073469806053685
0.482,100,0.48449675999999997,0.7333169144894061,0.9952277227722771,1.5063409771361203
0.483,100,0.48549711,0.734347589192153,0.9952178217821783,1.5053350330897097
0.484,100,0.48649744,0.7353762610917155,0.9952079207920792,1.5043291487842967
0.485,100,0.48749775,0.7364029292200517,0.9951980198019802,1.5033233218741486
0.486,100,0.48849803999999997,0.7374275942531391,0.9951881188118812,1.502317553382103
0.487,100,0.48949831000000005,0.738450256945894,0.9951782178217823,1.5013118444830829
0.488,100,0.49049856,0.739470915515821,0.9951683168316832,1.5003061911942484
0.489,100,0.49149879,0.7404895712036816,0.9951584158415842,1.499300595686654
0.49,100,0.492499,0.7415062246954268,0.9951485148514853,1.498295058992578
0.491,100,0.49349919000000003,0.7425208745575187,0.9951386138613861,1.4972895778619482
0.492,100,0.49449935999999994,0.7435335206601659,0.995128712871287,1.4962841516947714
0.493,100,0.4954995100000001,0.7445441653229231,0.9951188118811883,1.4952787848149804
0.494,100,0.49649964,0.7455528066614636,0.9951089108910892,1.4942734730858693
0.495,100,0.4974997499999999,0.7465594447416003,0.99509900990099,1.4932682163048308
0.496,100,0.49849984,0.7475640941264748,0.9950891089108913,1.4922630432099866
0.497,100,0.49949990999999994,0.7485667164342499,0.9950792079207921,1.4912578768337745
0.498,100,0.50049996,0.7495673448341117,0.995069306930693,1.4902527830810604
0.499,100,0.50149999,0.7505659730079994,0.995059405940594,1.4892477489791456
0.5,100,0.5025000000000001,0.7515625981268225,0.9950495049504952,1.4882427685679653
0.501,100,0.5034999899999999,0.7525572212680104,0.9950396039603958,1.4872378436552842
0.502,100,0.5044999600000001,0.7535498419475357,0.9950297029702971,1.486232972954786
0.503,100,0.5054999099999999,0.7545404598529442,0.9950198019801978,1.485228155528107
0.504,100,0.50649984,0.755529075333539,0.9950099009900991,1.4842233917443404
0.505,100,0.50749975,0.7565156936215237,0.9950000000000002,1.4832186915430323
0.506,100,0.50849964,0.7575003022023641,0.994990099009901,1.4822140300598052
0.507,100,0.5094995099999999,0.7584829092594045,0.9949801980198019,1.4812094230464676
0.508,100,0.5104993600000001,0.7594635160431142,0.9949702970297032,1.4802048726185275
0.509,100,0.51149919,0.7604421205142393,0.994960396039604,1.4792003744757518
0.51,100,0.512499,0.7614187239098117,0.994950495049505,1.4781959307121173
0.511,100,0.51349879,0.7623933236225886,0.9949405940594058,1.4771915359566539
0.512,100,0.51449856,0.7633659222705391,0.994930693069307,1.476187194984799
0.513,100,0.51549831,0.7643365193989909,0.994920792079208,1.4751829066045026
0.514,100,0.5164980400000001,0.7653051140119108,0.994910891089109,1.474178668590189
0.515,100,0.51749775,0.766271708142026,0.9949009900990099,1.4731744845564279
0.516,100,0.51849744,0.7672362975357342,0.9948910891089109,1.472170346027581
0.517,100,0.51949711,0.7681988864565783,0.9948811881188119,1.4711662609046445
0.518,100,0.52049676,0.7691594737150977,0.9948712871287128,1.470162226604797
0.519,100,0.52149639,0.7701179959511666,0.994861386138614,1.4691581219618202
0.52,100,0.522496,0.7710746437307655,0.9948514851485147,1.4681543102261339
0.521,100,0.52349559,0.7720292270944024,0.9948415841584157,1.4671504287155361
0.522,100,0.52449516,0.7729818114061472,0.9948316831683167,1.4661466018097704
0.523,100,0.52549471,0.7739323865940017,0.9948217821782178,1.465142810128167
0.524,100,0.52649424,0.7748809650916223,0.9948118811881188,1.4641390769624787
0.525,100,0.52749375,0.7758275417930055,0.9948019801980197,1.4631353923489023
0.526,100,0.52849324,0.7767721157808236,0.9947920792079207,1.4621317542838228
0.527,100,0.52949271,0.7777146899168125,0.9947821782178217,1.4611281678787313
0.528,100,0.53049216,0.7786552627059631,0.9947722772277227,1.4601246300366844
0.529,100,0.53149159,0.779593834487299,0.9947623762376238,1.4591211411168075
0.53,100,0.532491,0.7805304043512631,0.9947524752475247,1.4581176991430282
0.531,100,0.53349039,0.781464973581296,0.9947425742574257,1.45711430624321
0.532,100,0.53448976,0.7823975415612751,0.9947326732673268,1.4561109609939609
0.533,100,0.5354891100000001,0.783329026326286,0.9947227722772279,1.4551093684659706
0.534,100,0.53648844,0.7842566745348167,0.9947128712871285,1.454104413792444
0.535,100,0.53748775,0.7851832387706427,0.9947029702970297,1.4531012099021794
0.536,100,0.53848704,0.7861078027058828,0.9946930693069307,1.4520980543554802
0.537,100,0.53948631,0.7870303685408546,0.9946831683168318,1.4510949509391275
0.538,100,0.54048556,0.7879509283812118,0.9946732673267328,1.4500918848342075
0.539,100,0.54148479,0.7888694902637317,0.9946633663366337,1.4490888705959541
0.54,100,0.542484,0.7897860514898838,0.9946534653465345,1.4480859029884192
0.541,100,0.5434831900000001,0.7907006106626442,0.9946435643564357,1.4470829791962887
0.542,100,0.54448236,0.7916131703010139,0.9946336633663367,1.4460801035786301
0.543,100,0.54548151,0.7925237306128818,0.9946237623762375,1.4450772762483486
0.544,100,0.5464806400000001,0.7934322868360129,0.9946138613861386,1.4440744882717182
0.545,100,0.54747975,0.794338844739754,0.9946039603960396,1.44307174991326
0.546,100,0.54847884,0.7952434012132107,0.9945940594059405,1.4420690552591497
0.547,100,0.54947791,0.7961459586107229,0.9945841584158416,1.4410664083311724
0.548,100,0.55047696,0.797046518985746,0.9945742574257426,1.4400638125781346
0.549,100,0.55147599,0.797945071263394,0.9945643564356436,1.4390612477472884
0.55,100,0.552475,0.798841629364382,0.9945544554455444,1.4380587387297605
0.551,100,0.55347399,0.7997361829574339,0.9945445544554454,1.4370562666572637
0.552,100,0.55447296,0.8006287381113767,0.9945346534653464,1.4360538422144078
0.553,100,0.5554719100000001,0.8015192933018414,0.9945247524752474,1.4350514624135522
0.554,100,0.55647084,0.8024078491497635,0.9945148514851483,1.4340491281226782
0.555,100,0.55746975,0.80329440328306,0.9945049504950493,1.43304683486408
0.556,100,0.5584686400000001,0.8041789593186631,0.9944950495049505,1.4320445888572246
0.557,100,0.5594675100000001,0.8050615136934003,0.9944851485148516,1.4310423835138744
0.558,100,0.56046636,0.8059420687194142,0.9944752475247526,1.4300402227180067
0.559,100,0.5614651900000001,0.8068206235868375,0.9944653465346536,1.4290381047961132
0.56,100,0.5624640000000001,0.8076971790184501,0.9944554455445546,1.4280360307964108
0.561,100,0.56346279,0.8085711768675378,0.9944455445544553,1.4270330154207265
0.562,100,0.5644615600000001,0.8094442907405826,0.9944356435643567,1.4260320121570458
0.563,100,0.56546031,0.8103148466582963,0.9944257425742574,1.4250300664022237
0.564,100,0.5664590399999999,0.8111834031092165,0.9944158415841583,1.4240281635931757
0.565,100,0.56745775,0.8120499608719354,0.9944059405940594,1.4230263048662672
0.566,100,0.56845644,0.8129145200180425,0.9943960396039604,1.4220244901130787
0.567,100,0.56945511,0.813777074683669,0.9943861386138615,1.4210227088614196
0.568,100,0.5704537599999999,0.8146376330877646,0.9943762376237624,1.4200209752610597
0.569,100,0.5714523899999999,0.8154961927763807,0.9943663366336634,1.4190192847907235
0.57,100,0.5724509999999999,0.8163527517482319,0.9943564356435644,1.418017633747146
0.571,100,0.57344959,0.817207311806188,0.9943465346534653,1.417016025049311
0.572,100,0.5744481599999999,0.8180598723517636,0.9943366336633663,1.416014457439181
0.573,100,0.57544671,0.8189104365655955,0.9943267326732675,1.4150129361975283
0.574,100,0.57644524,0.8197589962429732,0.9943168316831683,1.4140114469296121
0.575,100,0.5774437499999999,0.8206055592458514,0.9943069306930692,1.4130100030062016
0.576,100,0.57844224,0.8214501146106221,0.9942970297029704,1.4120085853455413
0.577,100,0.57944071,0.8222926881720096,0.9942871287128712,1.4110072381419938
0.578,100,0.58043916,0.8231332547623991,0.9942772277227723,1.4100059179183926
0.579,100,0.5814375900000001,0.8239718209672848,0.9942673267326734,1.409004635796243
0.58,100,0.582436,0.8248083890773079,0.9942574257425741,1.4080033954887468
0.581,100,0.5834343899999999,0.8256429578591142,0.9942475247524751,1.4070021946781996
0.582,100,0.58443276,0.826475528134913,0.9942376237623762,1.4060010345597516
0.583,100,0.5854311099999999,0.8273061001291401,0.9942277227722772,1.4049999153051649
0.584,100,0.58642944,0.8281346726862674,0.9942178217821782,1.4039988347454688
0.585,100,0.5874277499999999,0.828961246515033,0.9942079207920792,1.4029977938817517
0.586,100,0.58842604,0.8297858216113523,0.9941980198019803,1.4019967925038899
0.587,100,0.58942431,0.8306084019756764,0.9941881188118812,1.4009958371576847
0.588,100,0.59042256,0.8314289763721128,0.9941782178217824,1.399994908688814
0.589,100,0.5914207899999999,0.8322475558014446,0.9941683168316833,1.3989940254525117
0.59,100,0.5924189999999999,0.8330641371782104,0.9941584158415842,1.3979931820409641
0.591,100,0.5934171899999999,0.8338787196174845,0.994148514851485,1.3969923767695036
0.592,100,0.59441536,0.834691303963822,0.994138613861386,1.3959916108573422
0.593,100,0.59541351,0.8355018896742936,0.9941287128712871,1.3949908831988607
0.594,100,0.59641164,0.836310477254849,0.9941188118811882,1.3939901944441926
0.595,100,0.59740975,0.8371170666673052,0.9941089108910891,1.392989544333647
0.596,100,0.59840784,0.837921660833727,0.9940990099009902,1.3919889375269572
0.597,100,0.59940591,0.8387242513146167,0.9940891089108911,1.3909883598099684
0.598,100,0.60040396,0.8395248447812089,0.9940792079207921,1.389987822082203
0.599,100,0.6014019899999999,0.8403234421465527,0.994069306930693,1.3889873256525773
0.6,100,0.6024,0.841120041596966,0.994059405940594,1.3879868673217262
0.601,100,0.6033979899999999,0.8419146419739294,0.994049504950495,1.3869864449909053
0.602,100,0.60439596,0.8427072434985211,0.994039603960396,1.3859860588443162
0.603,100,0.60539391,0.8434978486124506,0.9940297029702969,1.3849857127111154
0.604,100,0.60639184,0.8442864549682978,0.994019801980198,1.3839854025445837
0.605,100,0.60738975,0.8450730643032827,0.994009900990099,1.382985131009382
0.606,100,0.60838764,0.8458576760302856,0.994,1.3819848969550137
0.607,100,0.60938551,0.846640289555805,0.993990099009901,1.380984699228155
0.608,100,0.6103833599999999,0.8474209051022048,0.9939801980198019,1.3799845380116675
0.609,100,0.61138119,0.8481995233938505,0.9939702970297031,1.3789844143033547
0.61,100,0.612379,0.8489761443075617,0.993960396039604,1.3779843277188148
0.611,100,0.61337679,0.8497507761436199,0.9939504950495051,1.3769842915260162
0.612,100,0.61437456,0.8505233927177109,0.993940594059406,1.3759842631167263
0.613,100,0.61537231,0.851294021003198,0.9939306930693071,1.374984286019411
0.614,100,0.61637004,0.8520626518770555,0.9939207920792078,1.373984345272125
0.615,100,0.61736775,0.8528292850537046,0.9939108910891089,1.3729844402377922
0.616,100,0.6183654399999999,0.8535939214271023,0.9939009900990098,1.3719845721793467
0.617,100,0.61936311,0.8543565596653694,0.9938910891089108,1.3709847387797383
0.618,100,0.62036076,0.8551172014585147,0.9938811881188118,1.3699849425782864
0.619,100,0.62135839,0.8558758455551672,0.9938712871287129,1.368985181393124
0.62,100,0.6223559999999999,0.8566324929107192,0.9938613861386137,1.367985456580516
0.621,100,0.62335359,0.8573247290873948,0.993851485148515,1.3668862567360132
0.622,100,0.62435116,0.858113493083315,0.9938415841584157,1.3659442441872514
0.623,100,0.62534871,0.8588879120240431,0.9938316831683169,1.3649824579629757
0.624,100,0.62634624,0.8596391113523849,0.9938217821782178,1.3639869118944923
0.625,100,0.6273437500000001,0.8603857734299751,0.9938118811881189,1.3629873638494656
0.626,100,0.6283412399999999,0.8611304446471777,0.9938019801980196,1.3619878604485145
0.627,100,0.6293387100000001,0.8618731070399305,0.9937920792079209,1.3609883731108856
0.628,100,0.63033616,0.8626137792285246,0.9937821782178218,1.3599889311164226
0.629,100,0.63133359,0.8633524541324435,0.9937722772277228,1.358989523103533
0.63,100,0.6323310000000001,0.8640891316669832,0.9937623762376239,1.35799014877728
0.631,100,0.63332839,0.8648238136569495,0.9937524752475246,1.3569908108407989
0.632,100,0.63432576,0.8655564985669417,0.9937425742574257,1.355991506715976
0.633,100,0.63532311,0.8662871872291368,0.9937326732673266,1.3549922375442054
0.634,100,0.63632044,0.8670158795203906,0.9937227722772277,1.3539930029677838
0.635,100,0.6373177499999999,0.8677425745598438,0.9937128712871286,1.3529938014498228
0.636,100,0.6383150400000001,0.8684672738374682,0.9937029702970297,1.351994635153914
0.637,100,0.63931231,0.8691899765334068,0.9936930693069307,1.3509955026398601
0.638,100,0.6403095599999999,0.8699106824958618,0.9936831683168316,1.3499964035132404
0.639,100,0.64130679,0.870629392624723,0.9936732673267327,1.348997339011641
0.64,100,0.642304,0.8713461067034879,0.9936633663366338,1.3479983086378216
0.641,100,0.64330119,0.87206082410233,0.9936534653465346,1.3469993112592173
0.642,100,0.6442983600000001,0.872773545578736,0.9936435643564359,1.346000347889849
0.643,100,0.64529551,0.8734842709436397,0.9936336633663366,1.345001418079916
0.644,100,0.64629264,0.8741930005974728,0.9936237623762374,1.3440025222887166
0.645,100,0.64728975,0.8748997335363365,0.9936138613861386,1.343003658817003
0.646,100,0.64828684,0.8756044709438198,0.9936039603960397,1.3420048293287248
0.647,100,0.64928391,0.8763072122854011,0.9935940594059405,1.3410060328483344
0.648,100,0.6502809600000001,0.8770079578287611,0.9935841584158418,1.3400072696320147
0.649,100,0.65127799,0.8777067076923082,0.9935742574257426,1.3390085397066442
0.65,100,0.652275,0.8784034614579008,0.9935643564356437,1.3380098422816462
0.651,100,0.65327199,0.8790982194328943,0.9935544554455447,1.3370111776747033
0.652,100,0.65426896,0.8797909817535162,0.9935445544554454,1.3360125459416816
0.653,100,0.65526591,0.8804817487182437,0.9935346534653464,1.3350139473841125
0.654,100,0.6562628400000001,0.8811705198492149,0.9935247524752476,1.3340153811263737
0.655,100,0.65725975,0.8818572951919612,0.9935148514851485,1.3330168470893524
0.656,100,0.65825664,0.8825420748161487,0.9935049504950493,1.3320183452308452
0.657,100,0.6592535100000001,0.8832248633146229,0.9934950495049505,1.3310198823253354
0.658,100,0.66025036,0.8839056492217715,0.9934851485148515,1.3300214409428082
0.659,100,0.66124719,0.8845844424071465,0.9934752475247525,1.3290230358135586
0.66,100,0.662244,0.8852612641906836,0.9934653465346533,1.328024698755901
0.661,100,0.66324079,0.8859360444641255,0.9934554455445543,1.3270263244470957
0.662,100,0.66423756,0.886608852153131,0.9934455445544553,1.3260280161423992
0.663,100,0.6652343100000001,0.887279664767612,0.9934356435643565,1.3250297399573077
0.664,100,0.66623104,0.8879484827948736,0.9934257425742573,1.3240314964733293
0.665,100,0.66722775,0.888615304123159,0.9934158415841583,1.3230332823988074
0.666,100,0.66822444,0.8892801630430636,0.9934059405940595,1.3220351485788713
0.667,100,0.6692211100000001,0.8899429642656778,0.9933960396039604,1.321036953205097
0.668,100,0.67021776,0.8906038014396858,0.9933861386138613,1.320038835358519
0.669,100,0.67121439,0.8912626462560471,0.9933762376237625,1.3190407527949903
0.67,100,0.672211,0.8919194916947661,0.9933663366336634,1.31804269498266
0.671,100,0.6732075900000001,0.892574343736005,0.9933564356435645,1.3170446706349397
0.672,100,0.67420416,0.8932272014859506,0.9933465346534655,1.3160466782855236
0.673,100,0.67520071,0.8938780656078691,0.9933366336633662,1.3150487187675532
0.674,100,0.67619724,0.8945269333265597,0.9933267326732673,1.3140507878581538
0.675,100,0.6771937500000001,0.8951738068097712,0.9933168316831684,1.3130528886098587
0.676,100,0.67819024,0.8958186860812207,0.9933069306930692,1.312055020916897
0.677,100,0.6791867100000001,0.8964615706457225,0.9932970297029703,1.3110571839152383
0.678,100,0.68018316,0.8971024600314241,0.9932871287128712,1.310059376780023
0.679,100,0.6811795900000001,0.8977413555753414,0.9932772277227722,1.3090616013288927
0.68,100,0.682176,0.8983782569958827,0.9932673267326734,1.3080638570120597
