rho,delta,beta,alpha,mmse,mse_ridge_opt,alpha_LR
0.5,0.0,1.0,0.245,0.7171611759462018,0.755,0.245
0.5,0.0,2.0,0.245,0.6834122897873116,0.755,0.32666666666666666
0.5,0.0,5.0,0.245,0.6059959495800122,0.755,0.4083333333333334
0.5,0.0,10.0,0.245,0.5321186805501454,0.755,0.4454545454545455
0.5,0.0,100.0,0.245,0.4032511399152754,0.755,0.48514851485148514
0.5,0.0,1000.0,0.245,0.38686511218924,0.755,0.48951048951048953
0.5,0.0,Inf,0.245,0.38505000000000045,0.755,0.49
0.5,0.0,1.0,0.25,0.7103425901800111,0.75,0.25
0.5,0.0,2.0,0.25,0.6751489244325324,0.75,0.3333333333333333
0.5,0.0,5.0,0.25,0.595151551134557,0.75,0.4166666666666667
0.5,0.0,10.0,0.25,0.5200354765343124,0.75,0.45454545454545453
0.5,0.0,100.0,0.25,0.39259003075072285,0.75,0.49504950495049505
0.5,0.0,1000.0,0.25,0.37675151247613137,0.75,0.4995004995004995
0.5,0.0,Inf,0.25,0.375,0.75,0.5
0.5,0.0,1.0,0.255,0.703491209806337,0.745,0.255
0.5,0.0,2.0,0.255,0.666837836496065,0.745,0.34
0.5,0.0,5.0,0.255,0.5842752676481608,0.745,0.425
0.5,0.0,10.0,0.255,0.5079930884266848,0.745,0.4636363636363636
0.5,0.0,100.0,0.255,0.3820491846612325,0.745,0.504950495049505
0.5,0.0,1000.0,0.255,0.3667403789425263,0.745,0.5094905094905094
0.5,0.0,Inf,0.255,0.36505,0.745,0.51
0.5,0.0,1.0,0.26,0.6966082012244587,0.74,0.26
0.5,0.0,2.0,0.26,0.6584812306577261,0.74,0.3466666666666667
0.5,0.0,5.0,0.26,0.5733715253708958,0.74,0.43333333333333335
0.5,0.0,10.0,0.26,0.49599624228809513,0.74,0.4727272727272727
0.5,0.0,100.0,0.26,0.371627911072942,0.74,0.5148514851485149
0.5,0.0,1000.0,0.26,0.3568315727169926,0.74,0.5194805194805194
0.5,0.0,Inf,0.26,0.35519999999999996,0.74,0.52
0.5,0.0,1.0,0.265,0.6896947854968944,0.735,0.265
0.5,0.0,2.0,0.265,0.6500812878641242,0.735,0.35333333333333333
0.5,0.0,5.0,0.265,0.5624446175740654,0.735,0.4416666666666667
0.5,0.0,10.0,0.265,0.484049412221091,0.735,0.48181818181818187
0.5,0.0,100.0,0.265,0.36132554493449764,0.735,0.5247524752475248
0.5,0.0,1000.0,0.265,0.3470249840722124,0.735,0.5294705294705294
0.5,0.0,Inf,0.265,0.34545000000000015,0.735,0.53
0.5,0.0,1.0,0.27,0.6827521412342967,0.73,0.27
0.5,0.0,2.0,0.27,0.6416401628049824,0.73,0.36000000000000004
